subject,mission,mode,HR,HRV,nav,tank,space,trees,nbAOI1,nbAOI2,nbAOI3,nbAOI4,nbAOI5,durAOI1,durAOI2,durAOI3,durAOI4,durAOI5,tank_local_score,HRnorm,label
38.0,4.0,0.0,81.76614881439086,-0.00920405910659512,23.0,4.0,1.0,1.0,0.0,11.0,9.0,10.0,8.0,0.0,3019.5,1834.706,2191.585,1196.2040000000004,9.070999999999998,0.4340427144828709,1.0
38.0,4.0,0.0,80.29978586723767,-0.013623966852171987,14.0,9.0,0.0,0.0,0.0,18.0,7.0,1.0,10.0,0.0,6718.825000000002,1451.7680000000007,180.01,1643.8029999999999,-37.167,-1.0323202326703154,1.0
38.0,4.0,0.0,86.73026886383349,0.0023471110495448737,30.0,1.0,1.0,1.0,1.0,10.0,16.0,9.0,4.0,156.0,2339.54,3291.4300000000007,1735.838,715.94,5.024000000000003,5.398162763925497,1.0
38.0,4.0,0.0,80.93889113719142,-0.016390044577040706,27.0,2.0,1.0,1.0,1.0,8.0,18.0,6.0,3.0,112.02,1975.578,3783.284000000001,1159.74,287.961,-9.9998,-0.39321496271657,1.0
38.0,4.0,0.0,82.37232289950578,-0.014893303939882141,39.0,2.0,0.0,0.0,0.0,24.0,10.0,0.0,3.0,0.0,4570.967000000001,2063.8,0.0,595.98,4.722199999999999,1.0402167995977862,1.0
38.0,4.0,0.0,84.03361344537812,0.006455093634823488,28.0,6.0,0.0,0.0,0.0,26.0,11.0,0.0,1.0,0.0,6287.3510000000015,2415.76,0.0,220.01,-1.1191000000000004,2.7015073454701337,1.0
38.0,4.0,0.0,79.00974453515933,-0.0034906791717134594,0.0,14.0,0.0,0.0,0.0,23.0,1.0,0.0,3.0,0.0,7626.848999999998,135.86,0.0,423.959,8.1431,-2.322361564748661,1.0
38.0,4.0,0.0,78.30853563038372,-0.007471097133268244,1.0,7.0,0.0,0.0,0.0,19.0,2.0,3.0,3.0,0.0,7582.963000000001,275.98,439.99,463.9500000000001,16.285,-3.0235704695242727,1.0
38.0,4.0,1.0,83.89261744966444,0.014304741756243647,1.0,12.0,0.0,0.0,0.0,20.0,2.0,1.0,5.0,0.0,7275.208,368.03,103.97,759.7850000000002,15.895999999999999,2.560511349756439,1.0
38.0,4.0,1.0,84.92569002123145,-0.022663528470859014,0.0,2.0,0.0,1.0,5.0,10.0,6.0,4.0,8.0,619.8720000000002,3539.432,1259.87,524.2950000000002,1415.94,8.93699999999999,3.5935839213234435,1.0
38.0,4.0,1.0,83.6703388648724,-0.012865135708073284,0.0,2.0,0.0,0.0,3.0,10.0,12.0,3.0,9.0,459.99,3137.8899999999994,2407.7,591.92,1255.649,-2.8329999999999984,2.338232764964417,1.0
38.0,4.0,0.0,82.68604359809572,0.0025470303819791484,31.0,0.0,1.0,1.0,3.0,3.0,15.0,4.0,5.0,575.86,295.805,4843.690000000001,763.98,595.888,-13.333000000000006,1.353937498187733,1.0
38.0,4.0,1.0,82.48556502612044,-0.0022151075878085037,7.0,0.0,0.0,0.0,2.0,4.0,11.0,0.0,0.0,415.98,371.8490000000001,2452.045,0.0,0.0,-13.334000000000005,1.153458926212437,1.0
39.0,1.0,0.0,76.23888182973315,-0.12881290581607174,30.0,0.0,0.0,0.0,0.0,2.0,16.0,17.0,6.0,0.0,312.03,2611.8430000000008,3615.4710000000014,1051.84,0.0,8.514295148901851,1.0
39.0,1.0,1.0,76.03599036877456,-0.10192120278775688,17.0,7.0,0.0,1.0,0.0,23.0,3.0,4.0,5.0,0.0,6007.736999999999,439.76,493.158,703.98,2.6110999999999995,8.311403687943255,1.0
39.0,1.0,0.0,81.86655751125666,-0.1115009976882968,26.0,11.0,0.0,0.0,0.0,26.0,3.0,18.0,2.0,0.0,4515.781,392.108,2679.87,292.04,3.4280000000000013,14.14197083042535,1.0
39.0,1.0,0.0,82.2481151473612,-0.10927768248417397,34.0,21.0,0.0,0.0,0.0,22.0,9.0,6.0,3.0,0.0,5655.188,1524.045,767.928,475.96,30.674,14.523528466529894,1.0
39.0,1.0,1.0,82.70158511371469,-0.0933148123479634,4.0,23.0,0.0,1.0,0.0,23.0,2.0,4.0,0.0,0.0,7443.39,215.98,1131.703,0.0,5.088000000000001,14.976998432883375,1.0
39.0,1.0,1.0,79.39658594680428,-0.09208565415462028,3.0,17.0,0.0,0.0,0.0,30.0,2.0,8.0,1.0,0.0,7434.2829999999985,392.0,1095.742,144.0,-1.7770000000000008,11.671999265972971,1.0
39.0,1.0,1.0,74.09236848604593,-0.04528439548810565,2.0,25.0,0.0,1.0,0.0,22.0,1.0,2.0,1.0,0.0,8015.180000000001,316.0,223.998,204.0,26.428,6.367781805214619,1.0
39.0,1.0,1.0,77.00205338809035,-0.046812852652618815,0.0,24.0,0.0,0.0,0.0,26.0,5.0,4.0,2.0,0.0,7063.114000000001,835.95,507.47900000000004,332.0,14.777999999999993,9.277466707259038,1.0
39.0,1.0,0.0,83.98460282281582,-0.06733775310178916,24.0,6.0,2.0,2.0,0.0,6.0,23.0,13.0,2.0,0.0,2115.9829999999997,4791.33,2559.7529999999997,359.97,-1.3489999999999895,16.260016141984508,1.0
39.0,1.0,1.0,71.35212272565109,-0.09450504214297743,7.0,11.0,0.0,1.0,0.0,23.0,4.0,19.0,1.0,0.0,4611.551,875.86,3216.0370000000003,112.0,2.570999999999998,3.627536044819777,1.0
39.0,1.0,1.0,68.46188954815153,-0.025487681374887602,0.0,22.0,0.0,1.0,2.0,30.0,2.0,2.0,1.0,232.011,6986.4079999999985,288.032,460.0,196.03,0.0,0.7373028673202242,1.0
39.0,1.0,1.0,72.33273056057867,-0.0987573410161592,0.0,19.0,0.0,0.0,0.0,26.0,11.0,4.0,5.0,0.0,4903.233,1819.6789999999999,571.957,867.99,-0.1110000000000042,4.608143879747345,1.0
39.0,1.0,1.0,74.40476190476188,-0.1052300184631136,0.0,21.0,0.0,0.0,0.0,28.0,2.0,1.0,1.0,0.0,8635.417000000001,527.96,84.012,123.76,-11.111000000000004,6.680175223930576,1.0
39.0,1.0,1.0,76.57945118059988,-0.0922972495004059,1.0,15.0,0.0,1.0,0.0,27.0,4.0,7.0,6.0,0.0,5479.9619999999995,564.0269999999999,988.0189999999999,1135.6960000000001,10.777,8.854864499768569,1.0
39.0,1.0,1.0,72.71845836868258,-0.08824080664547443,0.0,11.0,0.0,0.0,0.0,31.0,5.0,6.0,4.0,0.0,5503.3290000000015,1075.94,960.04,532.012,-0.11099999999999,4.993871687851269,1.0
39.0,1.0,0.0,72.22824124232577,-0.10482731968713156,21.0,10.0,0.0,0.0,0.0,26.0,5.0,6.0,1.0,0.0,6863.43,867.77,1100.024,111.99,1.4449999999999932,4.503654561494457,1.0
39.0,1.0,1.0,73.86433583651362,-0.0839298391024294,4.0,5.0,0.0,0.0,0.0,19.0,3.0,3.0,3.0,0.0,4628.165,552.01,943.97,419.842,-2.2380000000000138,6.13974915568231,1.0
39.0,1.0,1.0,70.64641469445425,-0.09026404812454547,0.0,7.0,0.0,0.0,3.0,20.0,5.0,5.0,8.0,528.0,4288.61,927.74,983.98,1275.69,-4.7779999999999925,2.9218280136229424,1.0
39.0,1.0,0.0,67.8119349005425,-0.0977691345886823,29.0,3.0,1.0,1.0,0.0,6.0,24.0,7.0,6.0,0.0,819.9580000000002,5018.636,1831.715,755.998,-3.943999999999989,0.08734821971118834,1.0
39.0,1.0,1.0,67.52004501336334,-0.07543066943556917,6.0,15.0,0.0,0.0,0.0,30.0,2.0,2.0,0.0,0.0,8611.279,344.0,367.98,0.0,13.070999999999998,-0.20454166746796432,1.0
39.0,1.0,0.0,71.29277566539923,-0.08877538259956795,7.0,21.0,0.0,0.0,0.0,37.0,4.0,2.0,3.0,0.0,6155.914000000002,971.93,279.86,340.03,-94.4446,3.5681889845679247,1.0
39.0,1.0,0.0,75.66204287515764,-0.07439090213426425,31.0,9.0,1.0,0.0,0.0,17.0,12.0,8.0,2.0,0.0,3019.737,2791.763,1379.986,408.0,-0.9364999999999996,7.93745619432633,1.0
39.0,1.0,1.0,76.4428589629252,-0.06546627011919967,6.0,9.0,0.0,2.0,2.0,25.0,7.0,0.0,2.0,312.0,6126.735,1244.5700000000004,0.0,519.98,-2.00003,8.718272282093906,1.0
39.0,1.0,1.0,69.791787832965,-0.09156748215032062,0.0,18.0,0.0,0.0,0.0,35.0,2.0,6.0,1.0,0.0,7435.352,240.00099999999998,880.03,215.87,19.85673,2.0672011521336917,1.0
39.0,1.0,0.0,71.20816520294326,-0.08985221531868096,23.0,22.0,1.0,1.0,0.0,25.0,8.0,6.0,0.0,0.0,4501.444,1419.9189999999999,851.9110000000002,0.0,9.215000000000003,3.483578522111955,1.0
39.0,1.0,1.0,71.69315330385948,-0.06502062213553438,2.0,19.0,0.0,1.0,0.0,26.0,4.0,7.0,0.0,0.0,6867.37,1400.24,1555.9,0.0,22.389000000000006,3.968566623028181,1.0
39.0,1.0,1.0,72.85089849441478,-0.07925436631356007,0.0,18.0,0.0,1.0,0.0,25.0,1.0,8.0,1.0,0.0,6727.235999999999,391.99,1283.898,179.99,9.673999999999992,5.12631181358347,1.0
39.0,1.0,0.0,73.99186089530153,-0.08573464754358866,23.0,5.0,1.0,1.0,0.0,13.0,21.0,13.0,3.0,0.0,1619.751,3679.722000000001,1967.719,543.8199999999998,-3.0,6.26727421447022,1.0
39.0,1.0,0.0,72.26303745634108,-0.0892450501302878,35.0,6.0,0.0,0.0,0.0,17.0,11.0,11.0,0.0,0.0,3335.262,2095.8,2075.836,0.0,0.0,4.538450775509774,1.0
39.0,1.0,1.0,74.71980074719802,-0.08071950268336471,4.0,7.0,0.0,1.0,0.0,19.0,13.0,0.0,3.0,0.0,4483.725,3131.856,0.0,543.86,-6.222999999999999,6.9952140663667,1.0
39.0,1.0,1.0,78.46214201647705,-0.09579296557038552,0.0,15.0,0.0,0.0,2.0,32.0,2.0,1.0,0.0,232.025,7419.5740000000005,451.87,192.0,0.0,13.334000000000005,10.737555335645736,1.0
39.0,1.0,0.0,72.91286912139994,-0.08594447249855107,27.0,16.0,1.0,1.0,0.0,16.0,14.0,2.0,8.0,0.0,2579.055,3047.929,407.96,1007.939,12.388999999999996,5.188282440568628,1.0
39.0,1.0,1.0,73.63971089594979,-0.08285645015615131,1.0,11.0,0.0,0.0,0.0,20.0,1.0,10.0,4.0,0.0,3839.438,159.97,2991.653,508.00199999999995,-63.33300000000001,5.915124215118497,1.0
39.0,1.0,0.0,71.32667617689016,0.08020532544095392,26.0,0.0,1.0,1.0,0.0,5.0,19.0,15.0,4.0,0.0,795.9000000000002,5055.66,2427.704,567.76,-4.44447,3.602089496058838,1.0
39.0,1.0,0.0,66.25441696113074,-0.05609595305574407,36.0,1.0,1.0,1.0,0.0,7.0,26.0,7.0,2.0,0.0,2123.79,5943.288999999999,768.1759999999998,239.99,1.16667,-1.4701697197005643,1.0
39.0,1.0,1.0,72.7360892229361,-0.05925795497410366,7.0,8.0,0.0,0.0,2.0,18.0,11.0,0.0,8.0,315.867,4699.41,1491.9879999999998,0.0,752.0649999999998,0.0,5.011502542104793,1.0
39.0,1.0,0.0,75.20681875156681,-0.09004691301243277,20.0,5.0,0.0,0.0,0.0,19.0,14.0,7.0,2.0,0.0,5307.603,2779.7070000000003,975.6439999999999,316.045,8.38091,7.482232070735506,1.0
39.0,1.0,1.0,71.91657677094572,-0.09606310098130796,0.0,18.0,0.0,0.0,0.0,41.0,0.0,1.0,2.0,0.0,8405.233,0.0,220.0,292.0300000000001,13.937000000000005,4.191990090114416,1.0
39.0,1.0,0.0,75.6334299760494,-0.07726583892387934,25.0,14.0,0.0,0.0,0.0,14.0,13.0,10.0,2.0,0.0,4323.74,2539.702,1359.953,355.87,2.6750000000000007,7.908843295218091,1.0
39.0,1.0,0.0,73.01046483329277,-0.0770134845538021,34.0,2.0,2.0,2.0,0.0,10.0,16.0,12.0,4.0,0.0,1575.8190000000004,3735.189,2515.655,659.88,-10.000000000000004,5.285878152461464,1.0
39.0,1.0,1.0,74.76635514018692,-0.0583518141163054,8.0,12.0,0.0,0.0,0.0,25.0,6.0,3.0,1.0,0.0,6635.784000000002,1067.88,619.84,107.98,8.048000000000002,7.041768459355608,1.0
39.0,1.0,0.0,75.29175555276697,-0.06665172463016503,27.0,30.0,1.0,1.0,0.0,26.0,6.0,8.0,4.0,0.0,6559.661,1468.0770000000002,927.7189999999999,583.84,20.127,7.567168871935665,1.0
39.0,1.0,0.0,76.59900421294523,-0.0885242975022436,34.0,3.0,0.0,0.0,0.0,16.0,23.0,6.0,5.0,0.0,2607.651,4332.6309999999985,923.904,627.894,-10.0,8.874417532113924,1.0
39.0,1.0,1.0,75.08447002878239,-0.0878737701686762,3.0,16.0,0.0,1.0,0.0,26.0,2.0,1.0,3.0,0.0,6861.993,223.833,579.98,387.987,-5.888999999999997,7.359883347951082,1.0
39.0,1.0,1.0,76.09384908053265,-0.06360359101840532,0.0,11.0,0.0,0.0,2.0,25.0,4.0,4.0,2.0,300.0,6171.646999999999,831.77,695.76,299.97,-4.445,8.369262399701341,1.0
39.0,1.0,1.0,75.80543272267845,-0.07657173187188487,0.0,13.0,0.0,0.0,0.0,28.0,0.0,2.0,1.0,0.0,7922.9890000000005,0.0,352.02,139.99,8.579,8.080846041847137,1.0
39.0,1.0,1.0,76.37474541751527,-0.10542776782267516,0.0,20.0,0.0,1.0,2.0,34.0,2.0,3.0,1.0,471.88,6718.408999999999,363.85,360.03,91.969,6.849000000000004,8.650158736683963,1.0
39.0,1.0,0.0,70.02982751912853,-0.07967784045464824,26.0,22.0,0.0,0.0,0.0,32.0,7.0,2.0,10.0,0.0,4858.814,1363.894,335.89,1315.983,12.508000000000004,2.305240838297223,1.0
39.0,1.0,1.0,74.45092443231171,-0.07980137367749936,2.0,25.0,0.0,0.0,0.0,22.0,2.0,2.0,1.0,0.0,7803.376,416.0,815.74,112.01,-60.6671,6.726337751480386,1.0
39.0,1.0,1.0,70.93037002009694,-0.08609759887836985,0.0,18.0,0.0,0.0,2.0,28.0,1.0,2.0,4.0,356.03,7358.598000000001,211.99,452.06,444.033,-3.0714,3.2057833392656363,1.0
39.0,1.0,1.0,77.40936653335055,-0.05260086124709794,0.0,14.0,0.0,1.0,0.0,30.0,7.0,1.0,1.0,0.0,6403.619999999999,1215.87,135.84,116.0,6.9841,9.684779852519226,1.0
39.0,1.0,1.0,72.15007215007212,-0.08035035615519355,0.0,31.0,0.0,0.0,1.0,34.0,0.0,2.0,0.0,219.99,8703.073,0.0,199.989,0.0,21.531,4.425485469240827,1.0
39.0,1.0,1.0,71.77892092355545,-0.06964431943918882,0.0,27.0,0.0,1.0,0.0,34.0,0.0,0.0,1.0,0.0,8411.280999999999,0.0,0.0,172.03,12.563000000000002,4.054334242724138,1.0
39.0,1.0,1.0,66.97923643670461,-0.06464468312976887,0.0,19.0,0.0,1.0,3.0,30.0,5.0,3.0,1.0,507.99699999999996,6311.3009999999995,911.96,503.86,87.98200000000001,14.595,-0.7453502441266835,1.0
39.0,1.0,1.0,72.90400972053462,-0.030578365598407545,1.0,19.0,0.0,0.0,0.0,33.0,1.0,4.0,1.0,0.0,6659.706999999999,211.9,652.0699999999998,99.995,12.317999999999984,5.179423039703308,1.0
39.0,1.0,1.0,74.13814407512666,-0.07803904618560148,0.0,18.0,0.0,0.0,3.0,29.0,4.0,7.0,2.0,480.168,5623.482,511.915,1055.86,440.0,13.659000000000004,6.4135573942953386,1.0
39.0,1.0,1.0,76.90335811330428,-0.11107876472606253,0.0,22.0,0.0,0.0,4.0,21.0,3.0,2.0,2.0,696.0,6307.613,591.88,360.01,343.9,6.459999999999994,9.17877143247297,1.0
39.0,1.0,1.0,81.96721311475409,-0.10520870769035016,1.0,21.0,0.0,0.0,3.0,29.0,0.0,3.0,4.0,348.027,7486.585999999998,0.0,524.0,571.929,-0.1110000000000042,14.242626433922794,1.0
39.0,1.0,1.0,76.71653241273496,-0.06900785403990317,0.0,2.0,0.0,0.0,4.0,11.0,13.0,9.0,2.0,919.87,2587.91,2131.84,1252.529,239.997,-7.745999999999981,8.99194573190364,1.0
39.0,2.0,0.0,78.89546351084812,-0.1124874830674496,23.0,8.0,0.0,0.0,0.0,14.0,12.0,4.0,4.0,0.0,2557.002,2615.73,1383.96,771.62,6.6030000000000015,13.128178519279802,1.0
39.0,2.0,1.0,79.84514880232277,-0.07429577680317459,0.0,1.0,0.0,0.0,0.0,9.0,5.0,19.0,6.0,0.0,2045.85,983.95,2991.61,1759.95,-24.6666,14.077863810754454,1.0
39.0,2.0,0.0,77.07129094412332,-0.07800469214687793,27.0,3.0,1.0,0.0,0.0,8.0,15.0,9.0,2.0,0.0,1871.71,4579.6010000000015,2251.682,192.03599999999997,0.0,11.304005952555,1.0
39.0,2.0,0.0,67.3249551166966,-0.10382979570306336,27.0,2.0,3.0,2.0,0.0,6.0,18.0,6.0,1.0,0.0,1655.806,6403.284000000001,1055.8419999999999,88.01,2.619,1.5576701251282683,1.0
39.0,2.0,0.0,67.72009029345374,-0.08910913743709102,29.0,9.0,0.0,0.0,0.0,19.0,9.0,12.0,1.0,0.0,3675.636,2363.804,2299.681,212.01,4.9921,1.9528053018854197,1.0
39.0,2.0,0.0,69.38822713079682,-0.08847032244052966,40.0,0.0,1.0,1.0,0.0,3.0,21.0,11.0,2.0,0.0,639.9,5611.241999999999,1987.859,191.99,-2.7777700000000003,3.620942139228504,1.0
39.0,2.0,1.0,71.33515634288429,-0.05570744378269171,10.0,12.0,0.0,1.0,0.0,26.0,4.0,0.0,0.0,0.0,6671.356,3023.72,0.0,0.0,0.0,5.567871351315986,1.0
39.0,2.0,1.0,72.0547616188303,-0.09174496843265807,0.0,23.0,0.0,0.0,0.0,27.0,1.0,1.0,0.0,0.0,7519.192999999998,156.01,251.93,0.0,22.849270000000004,6.287476627261982,1.0
39.0,2.0,0.0,71.66746297181079,-0.10702427480909438,19.0,8.0,1.0,1.0,0.0,9.0,18.0,3.0,0.0,0.0,3295.8740000000007,5095.664000000001,681.24,0.0,3.071000000000001,5.900177980242488,1.0
39.0,2.0,1.0,72.14139713839124,-0.06851251891310306,2.0,10.0,2.0,1.0,0.0,25.0,4.0,1.0,0.0,0.0,7084.468000000002,1695.98,215.87,0.0,-2.6110000000000007,6.374112146822924,1.0
39.0,2.0,0.0,71.74458926222648,-0.08509166031512405,9.0,15.0,1.0,0.0,0.0,19.0,12.0,7.0,1.0,0.0,4687.412,2272.195,1699.8719999999996,180.0,7.745999999999995,5.977304270658166,1.0
39.0,2.0,1.0,70.79646017699116,-0.041662482700334784,8.0,7.0,0.0,0.0,0.0,25.0,9.0,7.0,3.0,0.0,4700.356,3155.615,1071.51,531.98,-1.888999999999996,5.029175185422844,1.0
39.0,2.0,1.0,71.28430557205655,-0.09856260404328718,0.0,15.0,0.0,0.0,0.0,20.0,5.0,2.0,0.0,0.0,6959.764000000001,1015.857,456.01,0.0,11.857000000000001,5.517020580488236,1.0
39.0,2.0,0.0,72.05764611689352,-0.09534128138995376,6.0,20.0,0.0,0.0,0.0,20.0,2.0,3.0,2.0,0.0,8042.259999999998,388.0,539.87,408.0,-54.4282,6.290361125325191,1.0
39.0,2.0,1.0,73.21537522879805,-0.08380630469079972,2.0,17.0,2.0,1.0,0.0,12.0,9.0,0.0,1.0,0.0,6851.170000000001,2399.992,0.0,83.988,14.2852,7.448090237229736,1.0
39.0,2.0,0.0,76.3747454175153,-0.0981809467016079,31.0,5.0,0.0,0.0,0.0,4.0,15.0,16.0,8.0,0.0,747.99,3699.884,2483.947,1639.706,0.23000000000000045,10.607460425946966,1.0
39.0,2.0,0.0,80.60182697474477,-0.1185365129090882,32.0,1.0,2.0,2.0,0.0,4.0,20.0,7.0,3.0,0.0,1155.8200000000004,5902.608,1211.997,579.74,-7.222000000000001,14.834541983176448,1.0
39.0,2.0,1.0,80.9279741030483,-0.08296244069086714,6.0,13.0,0.0,0.0,0.0,24.0,1.0,3.0,0.0,0.0,7523.706999999999,140.0,543.96,0.0,1.7780000000000022,15.160689111479966,1.0
39.0,2.0,0.0,76.58922644881288,-0.0928184885709125,23.0,8.0,0.0,0.0,0.0,12.0,14.0,6.0,2.0,0.0,3623.4320000000002,2763.9210000000007,1187.97,219.98,-2.0310000000000024,10.821941457244547,1.0
39.0,2.0,0.0,76.32616715430606,-0.0955268639089166,5.0,16.0,0.0,0.0,0.0,22.0,3.0,1.0,4.0,0.0,7555.293000000001,539.95,172.01,559.8520000000002,-0.9440000000000026,10.558882162737746,1.0
39.0,2.0,1.0,70.79181961195594,-0.06713910592114057,6.0,9.0,0.0,1.0,0.0,21.0,7.0,1.0,0.0,0.0,6675.170000000001,1776.06,355.99,0.0,0.0,5.024534620387627,1.0
39.0,2.0,0.0,70.03618536243725,-0.09060719176332156,23.0,6.0,2.0,1.0,0.0,3.0,20.0,4.0,3.0,0.0,4567.6100000000015,4927.404,787.86,368.01,0.0,4.268900370868934,1.0
39.0,2.0,0.0,72.28044813877845,-0.07668703568112432,25.0,15.0,0.0,0.0,0.0,19.0,10.0,3.0,1.0,0.0,5891.48,2079.6,651.9580000000001,180.02,-9.388999999999996,6.513163147210137,1.0
39.0,2.0,1.0,73.86130488305294,-0.10093420302249392,7.0,16.0,0.0,0.0,0.0,24.0,4.0,1.0,2.0,0.0,7751.919999999999,507.913,248.0,427.99,-3.4762000000000004,8.09401989148462,1.0
39.0,2.0,0.0,71.75316909830184,-0.05891172390322282,3.0,11.0,0.0,0.0,2.0,23.0,0.0,3.0,3.0,699.87,5787.456,0.0,491.96,436.019,0.07939999999999993,5.985884106733522,1.0
39.0,2.0,0.0,70.10983874737089,-0.059191340412093625,30.0,0.0,2.0,2.0,0.0,5.0,24.0,4.0,2.0,0.0,691.9860000000001,6591.531000000001,727.91,375.97,-1.9999700000000005,4.3425537558025695,1.0
39.0,2.0,1.0,74.46940548591286,-0.08485657017748785,4.0,10.0,0.0,0.0,0.0,25.0,2.0,7.0,1.0,0.0,5867.410999999999,587.98,1575.59,211.99,0.0,8.702120494344541,1.0
39.0,2.0,1.0,79.30214115781126,-0.09839072221006287,0.0,22.0,0.0,0.0,0.0,25.0,2.0,0.0,1.0,0.0,8615.08,411.99,0.0,87.97200000000001,28.97597,13.534856166242946,1.0
39.0,2.0,1.0,77.12082262210798,-0.09192726238161716,0.0,23.0,0.0,0.0,0.0,26.0,1.0,0.0,0.0,0.0,9570.607000000002,340.01,0.0,0.0,-23.8971,11.353537630539648,1.0
39.0,2.0,1.0,75.44322897019994,-0.08287665386259163,0.0,16.0,0.0,0.0,3.0,27.0,0.0,0.0,3.0,679.77,7460.093999999999,0.0,0.0,503.85,-1.6826,9.675943978631622,1.0
39.0,2.0,1.0,74.34023045471442,-0.07970683988279928,0.0,17.0,0.0,1.0,0.0,22.0,1.0,5.0,0.0,0.0,7579.318,303.89,852.063,0.0,3.1354000000000006,8.572945463146098,1.0
39.0,2.0,1.0,72.84205414592692,-0.07376833900747723,0.0,22.0,0.0,1.0,0.0,23.0,1.0,0.0,0.0,0.0,9731.029,103.99,0.0,0.0,28.357,7.074769154358607,1.0
39.0,2.0,0.0,73.26007326007326,-0.07772154996181532,27.0,7.0,1.0,1.0,0.0,13.0,9.0,10.0,5.0,0.0,5267.47,1831.87,1991.802,608.024,3.2219999999999933,7.492788268504952,1.0
39.0,2.0,0.0,79.22883929750431,-0.1069996172134218,29.0,6.0,0.0,0.0,0.0,16.0,9.0,3.0,4.0,0.0,5919.330000000001,1467.8760000000002,583.98,551.86,-51.16687,13.461554305935975,1.0
39.0,2.0,0.0,84.87763474324517,-0.11763912767739967,34.0,0.0,2.0,2.0,3.0,0.0,30.0,6.0,2.0,507.994,0.0,7095.366000000001,1255.92,324.0,0.0,19.110349751676853,1.0
39.0,2.0,0.0,81.12493239588967,-0.10411485182559373,34.0,2.0,2.0,2.0,0.0,3.0,25.0,4.0,7.0,0.0,439.88,6763.454000000001,795.867,1171.958,0.0,15.357647404321355,1.0
39.0,2.0,0.0,79.89347536617844,-0.09659871358179364,37.0,1.0,0.0,0.0,2.0,11.0,16.0,8.0,4.0,307.99,2559.9,3151.503,1375.8000000000004,692.225,0.0,14.126190374610117,1.0
39.0,2.0,0.0,78.99934167215275,-0.08305176321238365,20.0,8.0,0.0,0.0,0.0,10.0,14.0,8.0,3.0,0.0,3799.548,2703.93,1211.759,523.914,0.0,13.232056680584435,1.0
39.0,2.0,0.0,78.95775759968417,-0.11003675769864296,34.0,1.0,2.0,2.0,2.0,8.0,23.0,9.0,2.0,548.01,1183.802,4840.339,1287.9769999999999,207.946,0.0,13.190472608115856,1.0
39.0,2.0,1.0,85.8000858000858,-0.05430595426045512,7.0,8.0,0.0,0.0,0.0,23.0,0.0,7.0,1.0,0.0,7475.358999999998,0.0,991.705,132.0,8.57147,20.03280080851748,1.0
39.0,2.0,1.0,82.71298593879237,-0.10801218232173657,0.0,26.0,0.0,0.0,1.0,22.0,1.0,1.0,1.0,272.0,8099.266,167.88,112.0,224.0,26.857000000000006,16.945700947224054,1.0
39.0,2.0,0.0,74.9812546863284,-0.07438759205603956,25.0,8.0,1.0,1.0,0.0,9.0,24.0,7.0,3.0,0.0,2419.709,4165.363,848.01,439.85,6.387999999999992,9.213969694760095,1.0
39.0,2.0,0.0,75.55723460521344,-0.09666458809699936,33.0,16.0,1.0,1.0,0.0,19.0,14.0,3.0,1.0,0.0,4431.45,3679.83,383.871,96.001,11.927999999999995,9.78994961364512,1.0
39.0,2.0,0.0,78.99934167215272,-0.1024514024742578,11.0,19.0,0.0,0.0,2.0,15.0,8.0,7.0,8.0,327.97,3479.9890000000005,1707.7399999999998,1667.9189999999999,1543.297,-45.0718,13.232056680584408,1.0
39.0,2.0,1.0,85.63273073263558,-0.11063539539461972,4.0,11.0,0.0,1.0,0.0,24.0,6.0,3.0,2.0,0.0,5919.2739999999985,1415.85,635.79,248.0,-2.6666000000000007,19.865445741067266,1.0
39.0,2.0,0.0,80.72110856989102,-0.10229767021478306,23.0,9.0,2.0,2.0,3.0,8.0,23.0,5.0,1.0,351.996,1888.07,5823.459000000002,1188.004,119.56,4.475999999999999,14.953823578322696,1.0
39.0,2.0,0.0,79.1139240506329,-0.0939506487630331,30.0,3.0,1.0,1.0,0.0,9.0,18.0,12.0,2.0,0.0,1691.697,3663.6810000000014,2214.45,287.98,-7.332999999999999,13.346639059064586,1.0
39.0,2.0,0.0,79.19746568109821,-0.09063845166553756,24.0,5.0,1.0,1.0,0.0,11.0,12.0,12.0,0.0,0.0,2208.0060000000008,3219.580000000001,2659.659,0.0,-8.555599999999998,13.430180689529893,1.0
39.0,2.0,1.0,77.37941707505804,-0.08821020185097984,6.0,12.0,0.0,0.0,0.0,21.0,5.0,7.0,1.0,0.0,6366.4479999999985,1096.1,1703.8200000000004,207.99,6.857189999999999,11.612132083489726,1.0
39.0,2.0,0.0,80.16518887404348,-0.09839871597026456,26.0,13.0,1.0,1.0,0.0,17.0,7.0,9.0,1.0,0.0,5583.35,2083.819,1675.87,175.98,-7.7937,14.397903882475164,1.0
39.0,2.0,1.0,79.18701332981391,-0.0945376428635178,4.0,14.0,0.0,0.0,0.0,21.0,2.0,8.0,6.0,0.0,5527.69,431.98,903.8510000000001,663.155,-2.7381,13.419728338245589,1.0
39.0,2.0,1.0,79.6495420151334,-0.10077634145119502,0.0,11.0,0.0,1.0,5.0,23.0,2.0,3.0,2.0,699.7610000000001,5047.589,519.98,935.95,221.46200000000002,0.22229999999999994,13.882257023565087,1.0
39.0,2.0,1.0,79.75541672205237,-0.08766793635402417,0.0,30.0,0.0,0.0,4.0,32.0,1.0,5.0,1.0,844.04,6159.286,316.0,731.123,195.87,32.8336,13.988131730484055,1.0
